"zone";"cx";"cy";"width";"height";"row";"col";"text"
169;571;195;20;20;"2";"30";"30"
169;1181;195;20;20;"2";"4";"4"
169;1158;195;20;20;"2";"5";"5"
169;1134;195;20;20;"2";"6";"6"
169;1111;195;20;20;"2";"7";"7"
169;1088;195;20;20;"2";"8";"8"
169;1064;195;20;20;"2";"9";"9"
169;1252;163;20;20;"3";"1";"1"
169;1041;163;20;20;"3";"10";"10"
169;1016;163;20;20;"3";"11";"11"
169;993;163;20;20;"3";"12";"12"
169;970;163;20;20;"3";"13";"13"
169;946;163;20;20;"3";"14";"14"
169;923;163;20;20;"3";"15";"15"
169;900;163;20;20;"3";"16";"16"
169;876;163;20;20;"3";"17";"17"
169;853;163;20;20;"3";"18";"18"
169;830;163;20;20;"3";"19";"19"
169;1227;163;20;20;"3";"2";"2"
169;807;163;20;20;"3";"20";"20"
169;782;163;20;20;"3";"21";"21"
169;757;163;20;20;"3";"22";"22"
169;734;163;20;20;"3";"23";"23"
169;710;163;20;20;"3";"24";"24"
169;687;163;20;20;"3";"25";"25"
169;664;163;20;20;"3";"26";"26"
169;641;163;20;20;"3";"27";"27"
169;617;163;20;20;"3";"28";"28"
169;594;163;20;20;"3";"29";"29"
169;1204;163;20;20;"3";"3";"3"
169;571;163;20;20;"3";"30";"30"
169;1181;163;20;20;"3";"4";"4"
169;1158;163;20;20;"3";"5";"5"
169;1134;163;20;20;"3";"6";"6"
169;1111;163;20;20;"3";"7";"7"
169;1088;163;20;20;"3";"8";"8"
169;1064;163;20;20;"3";"9";"9"
169;1252;125;20;20;"4";"1";"1"
169;1041;125;20;20;"4";"10";"10"
169;1016;125;20;20;"4";"11";"11"
169;993;125;20;20;"4";"12";"12"
169;970;125;20;20;"4";"13";"13"
169;946;125;20;20;"4";"14";"14"
169;923;125;20;20;"4";"15";"15"
169;900;125;20;20;"4";"16";"16"
169;876;125;20;20;"4";"17";"17"
169;853;125;20;20;"4";"18";"18"
169;830;125;20;20;"4";"19";"19"
169;1227;125;20;20;"4";"2";"2"
169;807;125;20;20;"4";"20";"20"
169;782;125;20;20;"4";"21";"21"
169;757;125;20;20;"4";"22";"22"
169;734;125;20;20;"4";"23";"23"
169;710;125;20;20;"4";"24";"24"
169;687;125;20;20;"4";"25";"25"
169;664;125;20;20;"4";"26";"26"
169;641;125;20;20;"4";"27";"27"
169;617;125;20;20;"4";"28";"28"
169;594;125;20;20;"4";"29";"29"
169;1204;125;20;20;"4";"3";"3"
169;571;125;20;20;"4";"30";"30"
169;1181;125;20;20;"4";"4";"4"
169;1158;125;20;20;"4";"5";"5"
169;1134;125;20;20;"4";"6";"6"
169;1111;125;20;20;"4";"7";"7"
169;1088;125;20;20;"4";"8";"8"
169;1064;125;20;20;"4";"9";"9"
169;1252;89;20;20;"5";"1";"1"
169;1041;89;20;20;"5";"10";"10"
169;1005;89;20;20;"5";"11";"11"
169;980;89;20;20;"5";"12";"12"
169;957;89;20;20;"5";"13";"13"
169;933;89;20;20;"5";"14";"14"
169;910;89;20;20;"5";"15";"15"
169;887;89;20;20;"5";"16";"16"
169;863;89;20;20;"5";"17";"17"
169;840;89;20;20;"5";"18";"18"
169;817;89;20;20;"5";"19";"19"
169;1227;89;20;20;"5";"2";"2"
169;783;89;20;20;"5";"20";"20"
169;759;89;20;20;"5";"21";"21"
169;735;89;20;20;"5";"22";"22"
