"zone";"cx";"cy";"width";"height";"row";"col";"text"
"Партер";397,0;477,0;30,0;30,0;"9";"1";"1"
"Партер";434,0;477,0;30,0;30,0;"9";"2";"2"
"Партер";471,0;477,0;30,0;30,0;"9";"3";"3"
"Партер";508,0;477,0;30,0;30,0;"9";"4";"4"
"Партер";545,0;477,0;30,0;30,0;"9";"5";"5"
"Партер";582,0;477,0;30,0;30,0;"9";"6";"6"
"Партер";619,0;477,0;30,0;30,0;"9";"7";"7"
"Партер";656,0;477,0;30,0;30,0;"9";"8";"8"
"Партер";693,0;477,0;30,0;30,0;"9";"9";"9"
"Партер";729,0;477,0;30,0;30,0;"9";"10";"10"
"Партер";766,0;477,0;30,0;30,0;"9";"11";"11"
"Партер";803,0;477,0;30,0;30,0;"9";"12";"12"
"Партер";840,0;477,0;30,0;30,0;"9";"13";"13"
"Партер";877,0;477,0;30,0;30,0;"9";"14";"14"
"Партер";914,0;477,0;30,0;30,0;"9";"15";"15"
"Партер";951,0;477,0;30,0;30,0;"9";"16";"16"
"Партер";988,0;477,0;30,0;30,0;"9";"17";"17"
"Партер";1025,0;477,0;30,0;30,0;"9";"18";"18"
"Партер";1062,0;477,0;30,0;30,0;"9";"19";"19"
"Партер";1122,0;477,0;30,0;30,0;"9";"20";"20"
"Партер";1159,0;477,0;30,0;30,0;"9";"21";"21"
"Партер";1196,0;477,0;30,0;30,0;"9";"22";"22"
"Партер";1233,0;477,0;30,0;30,0;"9";"23";"23"
"Партер";1270,0;477,0;30,0;30,0;"9";"24";"24"
"Партер";1307,0;477,0;30,0;30,0;"9";"25";"25"
"Партер";1344,0;477,0;30,0;30,0;"9";"26";"26"
"Партер";1381,0;477,0;30,0;30,0;"9";"27";"27"
"Партер";1418,0;477,0;30,0;30,0;"9";"28";"28"
"Партер";1455,0;477,0;30,0;30,0;"9";"29";"29"
"Партер";1491,0;477,0;30,0;30,0;"9";"30";"30"
"Партер";1528,0;477,0;30,0;30,0;"9";"31";"31"
"Партер";1565,0;477,0;30,0;30,0;"9";"32";"32"
