"zone";"cx";"cy";"width";"height";"row";"col";"text"
143;813;314;14;14;"1";"5";"5"
143;805;294;14;14;"1";"6";"6"
143;796;276;14;14;"1";"7";"7"
143;787;258;14;14;"1";"8";"8"
143;776;241;14;14;"1";"9";"9"
143;764;226;14;14;"1";"10";"10"
131;236;760;14;14;"1";"1";"1"
131;251;772;14;14;"1";"2";"2"
131;268;784;14;14;"1";"3";"3"
131;285;794;14;14;"1";"4";"4"
131;305;804;14;14;"1";"5";"5"
131;323;812;14;14;"1";"6";"6"
131;340;821;14;14;"1";"7";"7"
131;359;827;14;14;"1";"8";"8"
131;379;834;14;14;"1";"9";"9"
131;399;839;14;14;"1";"10";"10"
131;417;845;14;14;"1";"11";"11"
